"report-file-0"
"Iteration" "cs-temp etc.."
("Iteration" "cs-temp" "max-temp" "cs-htc" "p-in")
414 664.845051917245 966.3728637695313 24018.60510846418 9643731.61409981
415 664.8449322828089 966.3726806640625 24018.64749323087 9643731.920940587
416 664.8449019441548 966.37255859375 24018.67030851627 9643732.109208172
417 664.8448573798946 966.3724975585938 24018.70110323692 9643732.597731257
418 664.8447158177543 966.372314453125 24018.74509597635 9643733.307140652
419 664.8445210812979 966.3720703125 24018.79381533628 9643733.973338086
420 664.8442381899774 966.3717651367188 24018.85715502794 9643734.562406139
421 664.843899646803 966.3713989257813 24018.93081232874 9643734.726470012
422 664.8434759083065 966.3709106445313 24019.02008853919 9643734.864853708
423 664.8430438761875 966.3704223632813 24019.11314915775 9643735.044818461
424 664.8425148539678 966.369873046875 24019.22089541266 9643735.091323297
425 664.8419394805295 966.3692626953125 24019.33376284961 9643735.109566312
426 664.8412989682515 966.3685302734375 24019.45249765789 9643735.082976438
427 664.8406484227546 966.3677978515625 24019.56996949694 9643735.029565666
428 664.8399901683837 966.3670654296875 24019.68657486069 9643734.965060696
429 664.8393293851357 966.3662719726563 24019.80178185053 9643734.829649465
430 664.8388360147463 966.3656616210938 24019.89494809911 9643734.699223341
431 664.8383121309173 966.364990234375 24019.99189732999 9643734.543314265
432 664.8378241771499 966.3643798828125 24020.07928323937 9643734.402870083
433 664.8373921026487 966.3638305664063 24020.15869191011 9643734.109709624
434 664.8370366566041 966.3634033203125 24020.2262328775 9643733.992375495
435 664.8366125010173 966.3628540039063 24020.31400088272 9643733.564288933
436 664.8362581221841 966.3624267578125 24020.37568193754 9643733.489856957
437 664.8360149895634 966.3621215820313 24020.42873446401 9643733.419751916
438 664.8357294131123 966.3616943359375 24020.49774821309 9643733.370708965
439 664.8355115753712 966.3614501953125 24020.54265977464 9643733.40958257
440 664.8351973640004 966.3610229492188 24020.61369701993 9643733.420062885
441 664.8349802112912 966.3607788085938 24020.65688081739 9643733.442362882
442 664.8347064031287 966.3604125976563 24020.72407230541 9643733.512609489
443 664.8345348550414 966.3601684570313 24020.76694555704 9643733.611280056
444 664.8342768909608 966.35986328125 24020.83535748773 9643733.740407405
445 664.8340576832492 966.3595581054688 24020.88440107952 9643733.836485872
446 664.8336848306268 966.359130859375 24020.9644152293 9643734.301878745
447 664.833322929852 966.3587036132813 24021.03167130285 9643734.459619295
448 664.8329942594806 966.3583374023438 24021.10069625777 9643734.574682508
449 664.8325368472392 966.3577880859375 24021.1967605517 9643734.773783958
450 664.8321038805877 966.3572998046875 24021.27798528919 9643734.850681268
451 664.8316168769143 966.3567504882813 24021.37155226338 9643734.913332853
452 664.8311597257123 966.356201171875 24021.46142415803 9643734.950108232
453 664.8305241254783 966.3555297851563 24021.58461723755 9643734.922778495
454 664.8299869153774 966.3549194335938 24021.67691546501 9643734.760988891
455 664.8293212444214 966.3541870117188 24021.80529321821 9643734.668639114
456 664.8288235154886 966.3535766601563 24021.89216743417 9643734.554328389
457 664.8283590117627 966.3529663085938 24021.99707620142 9643734.434295634
458 664.8280138188873 966.3525390625 24022.06343668813 9643734.366582939
459 664.8275724914132 966.3519897460938 24022.15535933047 9643734.346252294
460 664.8272783935745 966.3516235351563 24022.20395043486 9643734.401501395
461 664.8268833105586 966.35107421875 24022.28072971613 9643734.444682235
462 664.8266249759529 966.3507080078125 24022.32126027531 9643734.493886212
463 664.8263374326104 966.350341796875 24022.3821136958 9643734.541256515
464 664.8261834694359 966.35009765625 24022.41352416675 9643734.591223111
465 664.8260516417006 966.3499145507813 24022.45697693294 9643734.652250461
466 664.8259361149514 966.3497314453125 24022.49447475099 9643734.741648043
467 664.8258406246503 966.349609375 24022.52957851724 9643734.868180467
468 664.8257845399497 966.3494873046875 24022.55840491573 9643735.021060226
469 664.8257883738967 966.3494262695313 24022.57850287532 9643735.220188133
470 664.8258261383826 966.3494262695313 24022.59453862896 9643735.533368327
471 664.8258562082385 966.349365234375 24022.61116993954 9643735.833734801
472 664.8258435531288 966.3493041992188 24022.63189246563 9643736.199489934
473 664.8257818731793 966.3492431640625 24022.66142181078 9643736.532077845
474 664.8256221195242 966.3490600585938 24022.70833084828 9643736.857433638
475 664.8254138397247 966.3488159179688 24022.76234931282 9643737.15452805
476 664.8250463530705 966.3484497070313 24022.85025014537 9643737.406938214
477 664.8247068967264 966.3480834960938 24022.93103847473 9643737.593440333
478 664.8241618107048 966.3475341796875 24023.05164527658 9643737.76874442
479 664.8236593179929 966.3469848632813 24023.15439277326 9643737.866548436
480 664.822967562377 966.3462524414063 24023.29765265394 9643737.881245615
481 664.8223875649339 966.3455810546875 24023.40557549539 9643737.856100539
482 664.8216634635447 966.3447875976563 24023.55006658064 9643737.782843811
483 664.8211090907556 966.3441772460938 24023.64987720774 9643737.60096135
484 664.8205440798947 966.3434448242188 24023.77175396371 9643737.528253999
485 664.8200962034599 966.3428955078125 24023.85202496449 9643737.476496849
486 664.8195313314824 966.3422241210938 24023.96472785283 9643737.453458749
487 664.8190796128683 966.3416748046875 24024.03811080553 9643737.443219008
488 664.8184625804705 966.3408813476563 24024.15244032782 9643737.424614437
489 664.8180133993425 966.3403930664063 24024.2254630382 9643737.366485566
490 664.8174500106044 966.3397216796875 24024.33898382369 9643737.269642256
491 664.8170248940955 966.3391723632813 24024.41863246826 9643737.1260098
492 664.8165322027074 966.3385620117188 24024.5281981691 9643737.002815856
493 664.8161635797019 966.338134765625 24024.60241839322 9643736.894852914
494 664.815786616123 966.3377075195313 24024.69375572028 9643736.765220735
495 664.8154297711351 966.3372192382813 24024.77236059187 9643736.715524891
496 664.8151150135781 966.3368530273438 24024.84253182623 9643736.692166572
497 664.8148241157546 966.3364868164063 24024.90798384463 9643736.837700089
498 664.814546008044 966.3361206054688 24024.97001186811 9643736.959509831
499 664.8142068398893 966.335693359375 24025.03738249702 9643737.144420475
500 664.8137412508453 966.3351440429688 24025.12199159783 9643737.338973885
501 664.8133279621355 966.3346557617188 24025.1924295596 9643737.414536927
502 664.812718865703 966.333984375 24025.30854582136 9643737.444928003
503 664.8121689841425 966.3333740234375 24025.40628394479 9643737.405736176
504 664.8115501534074 966.3327026367188 24025.53600461575 9643737.272796411
505 664.8107042495147 966.3317260742188 24025.68457796476 9643737.044036852
506 664.8100331676188 966.3309936523438 24025.7987768846 9643736.813902684
507 664.809306506637 966.3302001953125 24025.94321395293 9643736.486490205
508 664.8085848804651 966.3294067382813 24026.07726975976 9643736.176132606
509 664.8078792321143 966.32861328125 24026.2057092477 9643735.813563103
510 664.8072118617936 966.3278198242188 24026.32468161584 9643735.400165934
511 664.8067140657403 966.3271484375 24026.41896993396 9643735.021396991
